Accession_ID	Mg	Mg/Col-0	Population
6085	4770.77234658528	0.8139024466639128	Europe
6086	4395.05590793303	0.7498045383053648	Europe
6088	4914.38461415609	0.8384029609319007	Europe
6090	4031.68450786975	0.6878127160020265	Europe
6092	4969.91660096485	0.8478768189675097	Europe
6094	4470.01774642209	0.7625931644061974	Europe
6097	5278.84719557596	0.9005809407609734	Europe
6098	5251.48542150575	0.8959129722973873	Europe
6099	5461.65473738811	0.9317682401625097	Europe
6100	4709.14585261898	0.8033888546132689	Europe
6102	4594.38499489373	0.7838104433837572	Europe
6104	5080.2243743494	0.8666955259024558	Europe
6105	4845.81758303215	0.8267053006081588	Europe
6106	3965.16693857876	0.676464697597664	Europe
6107	5125.66347853251	0.874447519789844	Europe
6108	5173.89700829384	0.8826762477676278	Europe
6109	5071.25943990882	0.8651660917678357	Europe
6111	6099.59091059317	1.0406013125598221	Europe
6112	5748.55971711833	0.9807147519636072	Europe
6113	5434.82101754508	0.9271903587113086	Europe
6114	5896.89875366196	1.0060216616225943	Europe
6115	5704.72686134104	0.9732367869781394	Europe
6118	5102.84094236255	0.8705539535749099	Europe
6122	5436.68436137379	0.9275082485603702	Europe
6124	4925.54981334973	0.8403077642385809	Europe
6125	5034.01759004046	0.8588125643881769	Europe
6126	4877.39866127691	0.8320930900444108	Europe
6128	5243.68762264382	0.894582653617046	Europe
6131	5135.24992791381	0.8760829855047076	Europe
6132	4907.86087319132	0.8372899988480091	Europe
6133	5335.8136243785	0.9102995172118661	Europe
6134	5820.96145901105	0.9930666209249069	Europe
6136	5187.38955623026	0.8849781010063474	Europe
6137	5082.67947903398	0.8671143712307234	Europe
6138	4186.10458949067	0.7141570630206526	Europe
6140	5052.36024797922	0.8619418552220524	Europe
6142	4869.28219962597	0.8307084069121958	Europe
6145	5214.83208071786	0.889659845638132	Europe
6148	5044.61878775203	0.860621148015352	Europe
6149	4794.00551257815	0.8178660670741134	Europe
6150	4951.1976906744	0.8446833387975359	Europe
6151	4853.31979503843	0.8279851916328633	Europe
6153	5239.92809369968	0.8939412711356268	Europe
6154	5155.74347338343	0.8795792216666533	Europe
6163	4708.62884659814	0.8033006524449968	Europe
6166	4908.10072990873	0.8373309188406154	Europe
6169	4599.22042753741	0.7846353769948078	Europe
6172	4322.13439569407	0.7373639955768477	Europe
6173	4616.30049785968	0.7875492680829955	Europe
6174	4395.14249708989	0.7498193105731452	Europe
6177	5541.13315960952	0.9453274036697128	Europe
6180	5181.99972993226	0.8840585868286955	Europe
6184	3764.99034975696	0.6423142071590429	Europe
6188	4290.55269740787	0.7319761003603976	Europe
6189	5812.77263025404	0.9916695918326653	Europe
6191	5405.89581700981	0.9222556668468453	Europe
6192	4908.85812517544	0.8374601318518187	Europe
6193	4923.5022589283	0.8399584477270787	Europe
6194	4565.55608864042	0.7788921794990827	Europe
6195	4431.14592645333	0.7559615611603419	Europe
6198	4164.6554446511	0.710497799866696	Europe
6201	4764.13748944042	0.8127705279574308	Europe
6202	4952.73443872849	0.8449455108129382	Europe
6203	6715.41528420502	1.1456620716959627	Europe
6209	4867.07579039625	0.8303319894812329	Europe
6210	5509.13021625702	0.9398676432781506	Europe
6216	5069.99798956906	0.8649508860436282	Europe
6217	4499.54529027785	0.7676306171375944	Europe
6218	5297.38613998295	0.9037437184236334	Europe
6220	5179.63548254844	0.8836552419213269	Europe
6221	5080.49566192781	0.8667418080571629	Europe
6235	4986.00149571112	0.8506209312908929	Europe
6237	5510.395934199	0.9400835770630653	Europe
6238	4151.48625006925	0.7082511112988726	Europe
6240	4426.9292652608	0.75524219108522	Europe
6242	5060.64094949496	0.8633545579741715	Europe
6243	5262.26227662922	0.8977515233987855	Europe
6244	5014.13879212712	0.8554212052783703	Europe
6252	4396.61681455349	0.7500708318161663	Europe
6258	5024.33103709112	0.8571600208223851	Europe
6268	3957.96822133427	0.6752365833317788	Europe
6276	4041.20102717367	0.6894362515183939	Europe
6284	6879.39006420337	1.1736364676503952	Europe
6296	4972.41284365778	0.8483026825148863	Europe
6390	4846.3871095336	0.8268024628660272	Europe
6396	5682.08353396058	0.9693737941089116	Europe
6413	4994.37776790718	0.8520499385750439	Europe
6424	4959.43269485436	0.846088245500987	Europe
6434	4357.69171151136	0.7434301383810015	Europe
6445	5845.06789603371	0.9971792229624232	Europe
6897	4424.17577719148	0.7547724410083622	Europe
6898	5245.40278352969	0.8948752631863187	Europe
6903	5189.15831651867	0.8852798547312616	Europe
6904	5248.36882190373	0.8953812747320715	Europe
6907	4835.03439431414	0.8248656689840028	Europe
6908	5088.96383389546	0.8681864936096343	Europe
6913	4807.79988379004	0.8202194119130437	Europe
6915	4884.56695969553	0.8333160148032306	Europe
6918	4895.90872913857	0.8352509413158729	Europe
6919	4864.06087980726	0.8298176402466465	Europe
6920	5088.00263230957	0.8680225108693861	Europe
6923	4911.98792323703	0.8379940810983626	Europe
6924	4743.0537824935	0.8091736091731745	Europe
6932	4494.76777172234	0.7668155637754076	Europe
6933	4940.18734159786	0.8428049532027099	Europe
6938	5140.67506403964	0.8770085236032628	Europe
6940	4621.34068693089	0.7884091335133053	Europe
6943	4858.60167612075	0.8288862901602255	Europe
6944	5465.54698464211	0.932432264629181	Europe
6945	4760.89977776202	0.8122181684514216	Europe
6951	3699.08890022971	0.6310712999079101	Europe
6956	5540.57601301235	0.94523235344605	Europe
6957	5276.67261630798	0.9002099535794241	Europe
6958	4905.91198971323	0.8369575157790536	Europe
6959	3935.79722054773	0.6714541702392597	Europe
6960	4278.24602402223	0.729876559478713	Europe
6961	3778.06853468706	0.6445453693146109	Europe
6966	4994.05375949784	0.851994662150611	Europe
6967	4840.37944032682	0.825777543563465	Europe
6969	4051.24026248448	0.6911489633370477	Europe
6971	4043.96136293203	0.689907169823467	Europe
6973	4732.18542230117	0.80731944714046	Europe
6974	5655.83778862244	0.9648962221785469	Europe
6975	4635.68286390883	0.7908559350131059	Europe
6976	4157.6150596516	0.7092966973700215	Europe
6979	4279.16200935791	0.7300328282443672	Europe
6981	5450.19951900954	0.9298139590549526	Europe
6984	5550.9596784244	0.9470038256669487	Europe
6986	5367.45486261928	0.9156975700529494	Europe
6987	4659.10740690682	0.7948522046887475	Europe
6989	4278.83421109199	0.7299769052635032	Europe
6992	4330.17558132742	0.7387358364834353	Europe
6997	5255.38088476412	0.8965775454202584	Europe
7000	5447.37518250556	0.9293321221061748	Europe
7002	5538.45778553754	0.9448709799829937	Europe
7003	5789.12848726847	0.9876358579994001	Europe
7008	5283.27246831367	0.9013359003454432	Europe
7013	5485.04768541905	0.9357591196792595	Europe
7014	4738.56170861174	0.8084072531919304	Europe
7025	4460.20271575616	0.7609187023080846	Europe
7026	5241.18610284783	0.8941558897862815	Europe
7028	6300.32669799859	1.0748472032947298	Europe
7031	5492.98445192189	0.9371131464921056	Europe
7036	4401.62585939161	0.7509253839836183	Europe
7058	5304.85440704505	0.90501781837907	Europe
7061	4442.99044574393	0.7579822577121439	Europe
7062	4800.964219516	0.8190532351447901	Europe
7064	5560.12165829066	0.9485668761098758	Europe
7067	4366.53443267771	0.7449387227085706	Europe
7071	4979.17182262002	0.8494557766293548	Europe
7072	5321.66850884972	0.9078863347540072	Europe
7077	5300.20229841052	0.9042241601776887	Europe
7081	4796.31931506361	0.8182608059899957	Europe
7092	4551.47538867932	0.776489986454327	Europe
7096	4787.56106778878	0.8167666330620895	Europe
7102	4576.60673855934	0.7807774404909791	Europe
7103	5569.0734543372	0.9500940688105566	Europe
7106	5298.38399397754	0.9039139541315249	Europe
7107	4708.56805269564	0.803290280894566	Europe
7109	4930.01948835176	0.8410702989301697	Europe
7111	5131.25826877227	0.8754020011890604	Europe
7117	5194.97549730789	0.8862722763630381	Europe
7119	5054.54044108238	0.8623138001341025	Europe
7120	3642.80793177141	0.6214696642395028	Europe
7126	4578.1581420527	0.7810421127509984	Europe
7127	5301.52518141935	0.9044498464270667	Europe
7130	4817.40754920964	0.8218584971226612	Europe
7133	4130.98466482652	0.7047535035369995	Europe
7143	5446.30367743286	0.9291493213902893	Europe
7147	5234.87180539135	0.8930786591461586	Europe
7158	5619.54557417221	0.9587047043298623	Europe
7161	5189.89284867612	0.8854051672544067	Europe
7162	4693.08371940828	0.8006486254492873	Europe
7163	5163.14588999085	0.8808420874146526	Europe
7165	4725.43288558775	0.8061674520853672	Europe
7169	5059.35654965174	0.8631354370228983	Europe
7177	5624.74562726072	0.9595918428525273	Europe
7181	4969.16579052034	0.8477487293389604	Europe
7186	5428.4231881386	0.9260988773684607	Europe
7192	4218.74824101948	0.7197261293933878	Europe
7199	4126.32601341709	0.7039587291263103	Europe
7202	4029.23420206927	0.6873946893721218	Europe
7203	5616.61376794471	0.9582045328506228	Europe
7208	5584.68803903855	0.9527579453841614	Europe
7209	4989.99853216834	0.8513028329863835	Europe
7213	4638.37011352017	0.791314384688457	Europe
7217	4943.15936201926	0.8433119852966315	Europe
7223	4257.84261716436	0.726395701128013	Europe
7231	4466.44436929372	0.7619835397634046	Europe
7244	4907.58956914301	0.8372437138835069	Europe
7255	5420.29285409666	0.924711827581089	Europe
7258	4416.44824728635	0.753454110339963	Europe
7268	4491.88597283445	0.7663239236393349	Europe
7273	4919.94537565601	0.8393516369661572	Europe
7276	4452.85751682496	0.759665597999803	Europe
7282	4637.76418716866	0.7912110125499091	Europe
7287	5707.37741622311	0.973688976465881	Europe
7288	4438.72774148138	0.7572550326054633	Europe
7296	4600.37665413514	0.7848326313570839	Europe
7298	4591.43985599697	0.7833079973268721	Europe
7305	5293.41069347742	0.9030655000132017	Europe
7314	4905.90126888838	0.8369556867868191	Europe
7316	4444.62328407004	0.758260822902868	Europe
7322	5379.47942764625	0.9177489827351171	Europe
7327	4366.0847081762	0.7448619988899702	Europe
7328	4188.50902413498	0.7145672639478144	Europe
7337	5047.34307581237	0.8610859165175246	Europe
7342	5133.74928769771	0.8758269735521943	Europe
7343	4835.52009421667	0.8249485302715043	Europe
7346	5965.31546730551	1.0176936775105556	Europe
7347	4780.9380185311	0.8156367288026546	Europe
7349	5049.1625763853	0.8613963266273412	Europe
7353	5614.32969670714	0.9578148661397509	Europe
7354	4971.92559933886	0.8482195577471374	Europe
7372	4841.96471810403	0.8260479948379712	Europe
7378	4995.18840034314	0.8521882339442297	Europe
7384	4315.5482775361	0.7362403918302497	Europe
7387	4814.47623957966	0.8213584103638625	Europe
7394	4158.66496307357	0.7094758128049709	Europe
7396	4878.49567699503	0.8322802429228426	Europe
7404	5417.67158534788	0.9242646343609969	Europe
7411	5059.42889408979	0.8631477791157197	Europe
7413	5568.05451068948	0.9499202351694511	Europe
7419	4380.57697083514	0.7473344052801535	Europe
7430	4908.06188416214	0.8373242916855355	Europe
7461	5215.84216543502	0.889832167929558	Europe
7520	5238.47736556119	0.8936937742744097	Europe
7521	5403.50757728646	0.9218482288026792	Europe
8214	5382.41613984984	0.918249991182808	Europe
8222	4985.84339581058	0.8505939591600682	Europe
8227	5062.17801533586	0.863616784204582	Europe
8230	5917.30998695974	1.0095038551781896	Europe
8234	3962.42644571799	0.6759971645270404	Europe
8235	4915.55484535481	0.8386026045045986	Europe
8236	5008.20510385942	0.8544089072586841	Europe
8237	5190.13291468662	0.8854461229527952	Europe
8238	4672.85247633837	0.7971971385542067	Europe
8240	3867.95598695618	0.659880332295728	Europe
8241	7218.96958898782	1.2315693527223182	Europe
8242	5337.61745672686	0.9106072542940499	Europe
8243	5747.92204965964	0.9806059647343953	Europe
8244	3839.99918919251	0.6551108517069035	Europe
8256	5375.22540482306	0.9170232386977943	Europe
8258	5354.72131844044	0.9135252042369031	Europe
8259	4954.44394415521	0.8452371555505851	Europe
8264	4957.0264284061	0.8456777320647368	Europe
8283	5379.35633271404	0.9177279825156098	Europe
8284	5693.45435626902	0.9713136770932765	Europe
8285	5549.4221147696	0.9467415145085805	Europe
8290	4714.72958695479	0.8043414498551462	Europe
8297	4815.68674750129	0.8215649252188053	Europe
8306	4289.9828812517	0.7318788886869066	Europe
8307	4211.81976249499	0.7185441183450557	Europe
8311	5256.6375328674	0.8967919318741807	Europe
8312	5414.81030120914	0.9237764940784725	Europe
8326	5616.0551616546	0.9581092336006873	Europe
8334	5126.21644041683	0.874541856093877	Europe
8335	4682.94580316009	0.7989190784830855	Europe
8337	4714.63520716016	0.8043253484903808	Europe
8343	5050.8963836318	0.8616921172996796	Europe
8351	5017.47732016894	0.8559907642394972	Europe
8357	4527.20671350575	0.7723497062929401	Europe
8365	5762.62316700368	0.9831140021140392	Europe
8366	4838.06792223002	0.8253831943684461	Europe
8376	5400.83954717481	0.9213930580089608	Europe
8386	5545.93167695646	0.946146039463942	Europe
8419	5373.88555925704	0.9167946586052825	Europe
8422	4389.09163997647	0.7487870233350943	Europe
8426	4322.92990185193	0.737499710375455	Europe
9057	5315.81110250935	0.9068870505699811	Europe
9058	4196.53160012726	0.7159359300157601	Europe
9298	5084.67108612453	0.8674541430257352	Europe
9321	5331.3498239346	0.9095379847305876	Europe
9323	4540.96917589476	0.7746976074286027	Europe
9332	4773.59443997415	0.8143839009331696	Europe
9336	4550.2799112558	0.776286035829722	Europe
9339	4790.56917991239	0.8172798224661065	Europe
9343	4214.15748044302	0.7189429372823865	Europe
9352	4375.40012169685	0.7464512253936346	Europe
9353	4287.89429042027	0.7315225712891593	Europe
9363	5013.61481305976	0.8553318134956688	Europe
9369	5179.52220808666	0.8836359170919513	Europe
9371	4928.05590084098	0.8407353073264714	Europe
9380	5981.3293545163	1.0204256758191295	Europe
9381	4643.29446533295	0.7921544880716177	Europe
9382	5287.48308212889	0.9020542387269879	Europe
9383	4387.83880055428	0.748573286649099	Europe
9386	3942.05176520772	0.6725212069435322	Europe
9388	5449.57814871834	0.9297079521521806	Europe
9390	5182.99465906574	0.8842283235499574	Europe
9391	4584.93555867077	0.7821983523631141	Europe
9392	4789.64679273872	0.8171224615352379	Europe
9394	4423.11340096252	0.754591197689836	Europe
9399	6492.29808566411	1.1075978714799906	Europe
9402	5040.7181908663	0.8599556990863086	Europe
9404	5227.99994556817	0.8919063073513342	Europe
9405	6150.08977333415	1.049216510467567	Europe
9408	6082.48043460799	1.037682234210194	Europe
9409	4742.31795594657	0.8090480758248277	Europe
9412	4951.43890961186	0.8447244911873625	Europe
9413	5962.79702868357	1.0172640272972864	Europe
9416	5648.62969837444	0.963666508861201	Europe
9421	6617.19836923913	1.128906087216482	Europe
9427	4585.27898836563	0.7822569420942094	Europe
9433	3701.42270986147	0.6314694520793708	Europe
9436	5416.51659130805	0.9240675902753421	Europe
9442	3237.53860729278	0.5523299797632395	Europe
9451	3173.98936158731	0.5414883627658682	Europe
9452	4863.94375721235	0.8297976589187541	Europe
9453	4613.84605174366	0.787130535107723	Europe
9454	4343.54190664946	0.7410161559143762	Europe
9455	4456.85460870938	0.7603475091512749	Europe
9470	5438.80089155952	0.9278693324628198	Europe
9476	3084.17019799327	0.5261650499570271	Europe
9481	5191.43692198158	0.8856685889710271	Europe
9506	3939.94478519612	0.6721617523181735	Europe
9507	3339.69784902361	0.5697585323651189	Europe
9508	3960.95018044978	0.6757453109850072	Europe
9509	4964.25135341992	0.8469103174237762	Europe
9510	3603.58398867142	0.6147779881464822	Europe
9511	3605.7874718293	0.615153906384263	Europe
9512	3638.73460823215	0.6207747478289491	Europe
9513	4199.9687595318	0.7165223156669075	Europe
9514	3835.25852763108	0.6543020862149984	Europe
9515	3165.07123284514	0.5399669137685981	Europe
9517	4458.7577590358	0.7606721900613063	Europe
9518	4346.89336258873	0.7415879203983409	Europe
9519	4286.53942403861	0.7312914286181565	Europe
9520	5539.7478013636	0.9450910590311623	Europe
9521	5007.77254941485	0.8543351126830526	Europe
9523	3922.71156710002	0.6692217339409924	Europe
9524	5040.70693470786	0.859953778765189	Europe
9525	5607.510381769	0.9566514785979627	Europe
9526	4763.54392195482	0.8126692642639041	Europe
9527	4267.43797393743	0.728032686460127	Europe
9528	3858.60114263239	0.658284378825271	Europe
9529	3855.39447585166	0.6577373156353161	Europe
9530	3693.93028657876	0.630191231028726	Europe
9531	4865.97440491614	0.8301440911134511	Europe
9532	4463.73487861702	0.761521295721817	Europe
9533	5489.2462474039	0.936475401996605	Europe
9534	4427.19749838361	0.7552879521442416	Europe
9535	4949.17101994848	0.8443375850825028	Europe
9536	4321.43197146871	0.7372441607253638	Europe
9537	4346.58464911573	0.7415352533178895	Europe
9539	4196.20594959426	0.7158803734420418	Europe
9540	4749.65399708772	0.8102996177974569	Europe
9541	4445.73807801813	0.7584510087796948	Europe
9542	5102.07209702548	0.8704227871608605	Europe
9543	4584.12404839285	0.782059907232492	Europe
9544	3724.27282361061	0.635367723079513	Europe
9545	4008.83991481841	0.6839153868429784	Europe
9546	5143.00071856601	0.8774052844988989	Europe
9547	3620.59617694379	0.6176802984333899	Europe
9548	3794.87728729918	0.6474129731075617	Europe
9549	4809.2652606978	0.8204694078809636	Europe
9550	5208.58193989058	0.8885935602357363	Europe
9551	4267.98064251045	0.7281252667065151	Europe
9552	5046.88083708559	0.8610070577493132	Europe
9553	4338.15581156106	0.7400972782878739	Europe
9554	4415.45425732663	0.7532845338434541	Europe
9555	4719.23168617887	0.8051095161780396	Europe
9556	3736.43722738079	0.6374429925058237	Europe
9557	5026.98340518546	0.8576125196474403	Europe
9558	5232.86672248758	0.892736588352881	Europe
9559	4950.82335415355	0.8446194763056663	Europe
9560	4736.02592325443	0.8079746435940304	Europe
9561	4258.39878915177	0.7264905850814767	Europe
9562	4803.32036020682	0.8194551970355759	Europe
9564	5788.78846041968	0.9875778488000385	Europe
9565	5446.12349262153	0.9291185815334821	Europe
9567	4997.74126000626	0.8526237564497817	Europe
9568	4825.62369668016	0.8232601868371566	Europe
9569	4629.52590937173	0.7898055473614439	Europe
9571	4662.64423902947	0.7954555946870409	Europe
9573	3814.00235598421	0.6506757446389896	Europe
9574	2993.00656238818	0.5106123677757303	Europe
9576	4077.4715672222	0.6956240716746942	Europe
9577	5313.52672672177	0.9064973319023228	Europe
9578	4525.48335212634	0.7720556977045421	Europe
9579	4184.43348212774	0.7138719690625851	Europe
9581	4544.39025680413	0.7752812500592062	Europe
9582	4355.8897211888	0.7431227155517721	Europe
9583	5121.86507315288	0.8737995049177625	Europe
9584	5255.30085394026	0.896563892016026	Europe
9585	4338.1130849055	0.7400899890426591	Europe
9586	4839.73054432062	0.8256668407236082	Europe
9587	4085.39689049333	0.6969761462513803	Europe
9588	4648.00537145968	0.7929581772321985	Europe
9589	4120.83000495116	0.7030211000775237	Europe
9590	3948.33105102771	0.6735924645347375	Europe
9591	5045.98353446108	0.860853976288193	Europe
9593	4656.20844834294	0.7943576370807148	Europe
9594	3594.26227105691	0.6131876861529297	Europe
9595	3357.30351117189	0.5727620903755696	Europe
9596	3998.83248532715	0.6822081011550367	Europe
9597	5117.58878295805	0.8730699620263042	Europe
9598	4175.9936424454	0.7124321170495617	Europe
9599	4147.66886094231	0.7075998577649436	Europe
9600	3514.79027471675	0.599629618912765	Europe
9601	4575.0708984624	0.7805154233747194	Europe
9602	4439.50964680598	0.7573884270771587	Europe
9644	5366.18987207766	0.9154817603638603	Europe
9645	5501.89977816425	0.9386341173778068	Europe
9647	4034.30483187156	0.6882597480465658	Europe
9649	4808.87545465467	0.8204029062604336	Europe
9651	4729.85014373904	0.8069210443668043	Europe
9653	5062.32476273964	0.8636418195787943	Europe
9656	3731.4405644808	0.6365905527195557	Europe
9660	4870.37430390654	0.8308947218904413	Europe
9663	4652.31866787868	0.7936940334528635	Europe
9664	5498.41945834698	0.9380403684816817	Europe
9665	4849.81323521256	0.8273869661435059	Europe
9666	5129.99969089925	0.8751872855129077	Europe
9667	4492.4901132369	0.7664269910917223	Europe
9668	4793.57701433968	0.8177929644946261	Europe
9669	5129.45770604993	0.8750948219110273	Europe
9670	5054.29527186139	0.8622719738187149	Europe
9671	6243.92610931835	1.0652251601987124	Europe
9672	5443.78111949768	0.9287189684146827	Europe
9673	5040.54405133778	0.8599259905657534	Europe
9676	4906.59577935567	0.8370741715367706	Europe
9677	5275.64525448332	0.9000346837820089	Europe
9678	4802.59233707158	0.8193309949634683	Europe
9679	5563.66337416954	0.949171099285872	Europe
9680	5668.12779946303	0.9669929203997149	Europe
9681	6030.61934787514	1.0288346384097513	Europe
9682	5079.73388717566	0.8666118478977718	Europe
9683	5992.18894662202	1.0222783420003074	Europe
9684	4976.91065571336	0.8490700174390293	Europe
9685	5327.59361821319	0.9088971691970154	Europe
9686	4532.98396340064	0.773335315641457	Europe
9687	4741.14474939443	0.8088479246514203	Europe
9689	5040.58459323614	0.8599329070874129	Europe
9690	4964.64292287424	0.8469771198854653	Europe
9692	5347.60319336693	0.9123108391420907	Europe
9693	5637.44510728213	0.9617583972613084	Europe
9694	4200.3484436262	0.7165870904645589	Europe
9695	4939.26716770628	0.8426479698617946	Europe
9696	5293.75164125237	0.9031236663242426	Europe
9698	4745.24426191744	0.809547308950274	Europe
9699	4716.49555615305	0.804642727415	Europe
9700	5036.65367186748	0.8592622847463812	Europe
9701	4077.39294062375	0.6956106578338729	Europe
9703	4739.38088654524	0.8085470064385522	Europe
9705	4822.54548818583	0.8227350388646968	Europe
9706	4952.84524958937	0.8449644153475155	Europe
9708	4374.50910063921	0.7462992155792572	Europe
9710	5174.66675491886	0.8828075679430419	Europe
9711	4571.73539333165	0.7799463801277238	Europe
9712	4747.99371072755	0.8100163699221579	Europe
9713	4912.54506648953	0.8380891307514186	Europe
9717	5382.65791388624	0.9182912382735242	Europe
9718	4873.86110992552	0.8314895773443851	Europe
9719	4453.13739752878	0.7597133461573473	Europe
9720	5164.10348612147	0.8810054550576686	Europe
9721	3581.45640710667	0.6110029824522375	Europe
9722	4900.36214510828	0.8360107021869513	Europe
9725	5052.46169480467	0.8619591622351398	Europe
9726	4689.59216930297	0.80005296064558	Europe
9728	4937.39090151882	0.8423278754348075	Europe
9730	5852.25987314345	0.9984061873490508	Europe
9731	4878.20410819448	0.8322305007547199	Europe
9732	4716.08769156819	0.8045731449743786	Europe
9733	4229.80164987185	0.7216118610643528	Europe
9736	4911.88722851037	0.8379769023946977	Europe
9738	5205.86587537195	0.8881301946847492	Europe
9743	4783.11421859545	0.8160079924950151	Europe
9744	4766.39461460619	0.8131555976194031	Europe
9748	4738.31790647442	0.8083656601035054	Europe
9749	4403.57435853008	0.7512578014835349	Europe
9754	5515.36093459368	0.9409306151682915	Europe
9755	5601.82119625102	0.9556808931924524	Europe
9756	5084.32271052093	0.8673947095136056	Europe
9757	5171.62991575068	0.8822894776529288	Europe
9768	5457.68926160463	0.9310917227754096	Europe
9769	4912.39937382305	0.8380642753173098	Europe
9770	5481.56914810835	0.9351656748820001	Europe
9771	4146.39802731145	0.707383051234194	Europe
9772	4174.87708312062	0.712241629996258	Europe
9774	5456.19578153881	0.9308369323575677	Europe
9775	4861.92447868053	0.8294531663254908	Europe
9776	4547.0307231005	0.7757317184158629	Europe
9777	3540.85824742231	0.6040768625084083	Europe
9778	5018.90305335246	0.8562339969158975	Europe
9779	3956.41822350785	0.6749721508810982	Europe
9780	4320.04533859531	0.737007598633045	Europe
9781	4999.64459147152	0.852948468262429	Europe
9782	3811.17091342491	0.650192695384239	Europe
9783	4885.86044980472	0.8335366865704253	Europe
9784	5337.61843335492	0.9106074209085747	Europe
9785	4432.16479302534	0.756135381652191	Europe
9786	4445.06013310707	0.7583353501437907	Europe
